$GPRMC,130658.000,A,4352.0690,N,08117.9087,W,0.46,349.59,110514$GPGGA,130658.200,4352.0691,N,08117.9086,W,1,4,4.18,325.9,M,-35.3,M,,*6F
$GPGGA,130713.200,4352.0646,N,08117.9111,W,1,4,1.89,333.9,M,-35.3,M,,*6E
$GPGGA,130713.400,4352.0644,N,08117.9113,W,1,4,1.89,333.8,M,-35.3,M,,*69
$GPGGA,130713.600,4352.0641,N,08117.9114,W,1,4,1.89,333.8,M,-35.3,M,,*69
$GPGGA,130713.800,4352.0639,N,08117.9115,W,1,4,1.89,333.7,M,-35.3,M,,*66
$GPGGA,130714.000,4352.0637,N,08117.9117,W,1,4,1.89,333.5,M,-35.3,M,,*67
$GPGGA,130714.200,4352.0633,N,08117.9119,W,1,4,1.89,333.5,M,-35.3,M,,*6F
$GPGGA,130714.400,4352.0630,N,08117.9121,W,1,4,1.89,333.4,M,-35.3,M,,*60
$GPGGA,130714.600,4352.0627,N,08117.9122,W,1,4,1.89,333.4,M,-35.3,M,,*67
$GPGGA,130714.800,4352.0625,N,08117.9124,W,1,4,1.89,333.4,M,-35.3,M,,*6D
$GPGGA,130715.000,4352.0622,N,08117.9126,W,1,4,1.89,333.3,M,-35.3,M,,*66
$GPGGA,130715.200,4352.0619,N,08117.9128,W,1,4,1.89,333.3,M,-35.3,M,,*62
$GPGGA,130715.400,4352.0616,N,08117.9130,W,1,4,1.89,333.3,M,-35.3,M,,*62
$GPGGA,130715.600,4352.0614,N,08117.9131,W,1,4,1.89,333.3,M,-35.3,M,,*63
$GPGGA,130715.800,4352.0610,N,08117.9134,W,1,4,1.89,333.3,M,-35.3,M,,*6C
$GPGGA,130716.000,4352.0607,N,08117.9136,W,1,4,1.89,333.3,M,-35.3,M,,*63
$GPGGA,130716.200,4352.0603,N,08117.9139,W,1,4,1.89,333.3,M,-35.3,M,,*6A
$GPGGA,130716.400,4352.0599,N,08117.9141,W,1,4,1.89,333.1,M,-35.3,M,,*61
$GPGGA,130716.600,4352.0594,N,08117.9145,W,1,4,1.89,332.9,M,-35.3,M,,*63
$GPGGA,130716.800,4352.0587,N,08117.9150,W,1,4,1.89,332.7,M,-35.3,M,,*65
$GPGGA,130717.000,4352.0584,N,08117.9152,W,1,4,1.89,332.4,M,-35.3,M,,*6E
$GPGGA,130717.200,4352.0580,N,08117.9154,W,1,4,1.89,332.2,M,-35.3,M,,*68
$GPGGA,130717.400,4352.0577,N,08117.9156,W,1,4,1.89,332.0,M,-35.3,M,,*66
$GPGGA,130717.600,4352.0573,N,08117.9157,W,1,4,1.89,331.8,M,-35.3,M,,*6A
$GPGGA,130717.800,4352.0570,N,08117.9159,W,1,4,1.89,331.8,M,-35.3,M,,*69
$GPGGA,130718.000,4352.0567,N,08117.9161,W,1,4,1.89,331.7,M,-35.3,M,,*6C
$GPGGA,130718.200,4352.0564,N,08117.9162,W,1,4,1.89,331.7,M,-35.3,M,,*6E
$GPGGA,130718.400,4352.0562,N,08117.9162,W,1,4,1.89,331.7,M,-35.3,M,,*6E
$GPGGA,130718.600,4352.0558,N,08117.9166,W,1,4,1.89,331.7,M,-35.3,M,,*61
$GPGGA,130718.800,4352.0554,N,08117.9169,W,1,4,1.89,331.6,M,-35.3,M,,*6D
$GPGGA,130719.000,4352.0551,N,08117.9171,W,1,4,1.89,331.5,M,-35.3,M,,*6B
$GPGGA,130719.200,4352.0547,N,08117.9173,W,1,4,1.89,331.4,M,-35.3,M,,*6D
$GPGGA,130719.400,4352.0543,N,08117.9176,W,1,4,1.89,331.3,M,-35.3,M,,*6D
$GPGGA,130719.600,4352.0540,N,08117.9178,W,1,4,1.89,331.1,M,-35.3,M,,*60
$GPGGA,130719.800,4352.0537,N,08117.9180,W,1,4,1.89,330.9,M,-35.3,M,,*60
$GPGGA,130720.000,4352.0533,N,08117.9182,W,1,4,1.89,330.8,M,-35.3,M,,*65
$GPGGA,130720.200,4352.0531,N,08117.9183,W,1,4,1.89,330.7,M,-35.3,M,,*6B
$GPGGA,130720.400,4352.0529,N,08117.9184,W,1,4,1.89,330.7,M,-35.3,M,,*63
$GPGGA,130720.600,4352.0528,N,08117.9184,W,1,4,1.89,330.7,M,-35.3,M,,*60
$GPGGA,130720.800,4352.0527,N,08117.9183,W,1,4,1.89,330.8,M,-35.3,M,,*69
$GPGGA,130721.000,4352.0527,N,08117.9183,W,1,4,1.89,330.9,M,-35.3,M,,*61
$GPGGA,130721.200,4352.0526,N,08117.9182,W,1,4,1.89,331.0,M,-35.3,M,,*6B
$GPGGA,130721.400,4352.0526,N,08117.9182,W,1,4,1.89,331.0,M,-35.3,M,,*6D
$GPGGA,130721.600,4352.0526,N,08117.9182,W,1,4,1.89,331.0,M,-35.3,M,,*6F
$GPGGA,130721.800,4352.0526,N,08117.9181,W,1,4,1.89,330.9,M,-35.3,M,,*6A
$GPGGA,130722.000,4352.0527,N,08117.9182,W,1,4,1.89,330.8,M,-35.3,M,,*62
$GPGGA,130722.200,4352.0528,N,08117.9182,W,1,4,1.89,330.8,M,-35.3,M,,*6F
$GPGGA,130722.400,4352.0528,N,08117.9182,W,1,4,1.89,330.8,M,-35.3,M,,*69
$GPGGA,130722.600,4352.0529,N,08117.9182,W,1,4,1.89,330.7,M,-35.3,M,,*65
$GPGGA,130722.800,4352.0530,N,08117.9182,W,1,4,1.89,330.7,M,-35.3,M,,*63
$GPGGA,130723.000,4352.0530,N,08117.9183,W,1,4,1.89,330.6,M,-35.3,M,,*6A
$GPGGA,130723.200,4352.0531,N,08117.9183,W,1,4,1.89,330.6,M,-35.3,M,,*69
$GPGGA,130723.600,4352.0531,N,08117.9182,W,1,4,1.89,330.6,M,-35.3,M,,*6C
$GPGGA,130723.800,4352.0531,N,08117.9182,W,1,4,1.89,330.6,M,-35.3,M,,*62
$GPGGA,130724.000,4352.0531,N,08117.9181,W,1,4,1.89,330.6,M,-35.3,M,,*6E
$GPGGA,130724.200,4352.0530,N,08117.9181,W,1,4,1.89,330.6,M,-35.3,M,,*6D
$GPGGA,130724.400,4352.0530,N,08117.9181,W,1,4,1.89,330.6,M,-35.3,M,,*6B
$GPGGA,130724.600,4352.0530,N,08117.9181,W,1,4,1.89,330.5,M,-35.3,M,,*6A
$GPGGA,130724.800,4352.0530,N,08117.9181,W,1,4,1.89,330.5,M,-35.3,M,,*64
$GPGGA,130725.000,4352.0530,N,08117.9181,W,1,4,1.89,330.5,M,-35.3,M,,*6D
$GPGGA,130725.200,4352.0530,N,08117.9181,W,1,4,1.89,330.5,M,-35.3,M,,*6F
$GPGGA,130725.400,4352.0530,N,08117.9181,W,1,4,1.89,330.5,M,-35.3,M,,*69
$GPGGA,130725.600,4352.0529,N,08117.9181,W,1,4,1.89,330.4,M,-35.3,M,,*62
$GPGGA,130725.800,4352.0529,N,08117.9181,W,1,4,1.89,330.4,M,-35.3,M,,*6C
$GPGGA,130726.000,4352.0529,N,08117.9181,W,1,4,1.89,330.4,M,-35.3,M,,*67
$GPGGA,130726.200,4352.0529,N,08117.9181,W,1,5,1.72,330.3,M,-35.3,M,,*67
$GPGGA,130726.400,4352.0529,N,08117.9181,W,1,5,1.72,330.3,M,-35.3,M,,*61
$GPGGA,130726.600,4352.0529,N,08117.9180,W,1,5,1.72,330.3,M,-35.3,M,,*62
$GPGGA,130726.800,4352.0529,N,08117.9180,W,1,5,1.72,330.3,M,-35.3,M,,*6C
$GPGGA,130727.000,4352.0529,N,08117.9180,W,1,5,1.72,330.3,M,-35.3,M,,*65
$GPGGA,130727.200,4352.0528,N,08117.9180,W,1,5,1.72,330.3,M,-35.3,M,,*66
$GPGGA,130727.400,4352.0528,N,08117.9179,W,1,5,1.72,330.3,M,-35.3,M,,*66
$GPGGA,130727.600,4352.0528,N,08117.9179,W,1,5,1.72,330.3,M,-35.3,M,,*64
$GPGGA,130727.800,4352.0528,N,08117.9178,W,1,5,1.72,330.1,M,-35.3,M,,*69
$GPGGA,130728.000,4352.0527,N,08117.9177,W,1,5,1.72,329.9,M,-35.3,M,,*6E
$GPGGA,130728.200,4352.0527,N,08117.9176,W,1,5,1.72,329.6,M,-35.3,M,,*62
$GPGGA,130728.400,4352.0526,N,08117.9176,W,1,5,1.72,329.4,M,-35.3,M,,*67
$GPGGA,130728.600,4352.0526,N,08117.9176,W,1,5,1.72,329.2,M,-35.3,M,,*63
$GPGGA,130728.800,4352.0526,N,08117.9176,W,1,5,1.72,329.1,M,-35.3,M,,*6E
$GPGGA,130729.000,4352.0526,N,08117.9176,W,1,5,1.72,328.9,M,-35.3,M,,*6E
$GPGGA,130729.200,4352.0526,N,08117.9175,W,1,5,1.72,328.8,M,-35.3,M,,*6E
$GPGGA,130729.400,4352.0526,N,08117.9174,W,1,5,1.72,328.6,M,-35.3,M,,*67
$GPRMC,130729.400,A,4352.0526,N,08117.9174,W,0.56,109.26,110514GPGA1372.60,452026N,811.974W,,51.7,384,,-5.3M,*6
$GPGGA,130729.800,4352.0526,N,08117.9173,W,1,5,1.72,328.3,M,-35.3,M,,*69
$GPGGA,130730.000,4352.0526,N,08117.9173,W,1,5,1.72,328.1,M,-35.3,M,,*6B
$GPGGA,130730.200,4352.0526,N,08117.9172,W,1,5,1.72,327.9,M,-35.3,M,,*6F
$GPGGA,130730.400,4352.0526,N,08117.9171,W,1,5,1.72,327.7,M,-35.3,M,,*64
$GPGGA,130730.600,4352.0527,N,08117.9171,W,1,5,1.72,327.5,M,-35.3,M,,*65
$GPGGA,130730.800,4352.0526,N,08117.9170,W,1,5,1.72,327.4,M,-35.3,M,,*6A
$GPGGA,130731.000,4352.0526,N,08117.9170,W,1,5,1.72,327.2,M,-35.3,M,,*65
$GPGGA,130731.200,4352.0526,N,08117.9169,W,1,5,1.72,327.1,M,-35.3,M,,*6C
$GPGGA,130731.400,4352.0526,N,08117.9169,W,1,5,1.72,327.0,M,-35.3,M,,*6B
$GPGGA,130731.600,4352.0526,N,08117.9168,W,1,5,1.72,326.9,M,-35.3,M,,*60
$GPGGA,130731.800,4352.0526,N,08117.9168,W,1,5,1.72,326.8,M,-35.3,M,,*6F
$GPGGA,130732.000,4352.0525,N,08117.9167,W,1,5,1.72,326.7,M,-35.3,M,,*67
$GPGGA,130732.200,4352.0525,N,08117.9167,W,1,5,1.72,326.6,M,-35.3,M,,*64
$GPGGA,130732.400,4352.0524,N,08117.9166,W,1,5,1.72,326.5,M,-35.3,M,,*61
$GPGGA,130732.600,4352.0524,N,08117.9166,W,1,5,1.72,326.4,M,-35.3,M,,*62
$GPGGA,130732.800,4352.0524,N,08117.9166,W,1,5,1.72,326.4,M,-35.3,M,,*6C
$GPGGA,130733.000,4352.0523,N,08117.9165,W,1,5,1.72,326.3,M,-35.3,M,,*66
$GPGGA,130733.200,4352.0523,N,08117.9165,W,1,5,1.72,326.3,M,-35.3,M,,*64
$GPGGA,130733.400,4352.0522,N,08117.9164,W,1,5,1.72,326.2,M,-35.3,M,,*63
$GPGGA,130733.600,4352.0522,N,08117.9163,W,1,5,1.72,326.2,M,-35.3,M,,*66
$GPGGA,130733.800,4352.0522,N,08117.9162,W,1,5,1.72,326.1,M,-35.3,M,,*6A
$GPGGA,130734.000,4352.0522,N,08117.9161,W,1,5,1.72,326.0,M,-35.3,M,,*67
$GPGGA,130734.200,4352.0521,N,08117.9161,W,1,5,1.72,326.0,M,-35.3,M,,*66
$GPGGA,130734.400,4352.0521,N,08117.9160,W,1,5,1.72,325.9,M,-35.3,M,,*6B
$GPGGA,130734.600,4352.0521,N,08117.9159,W,1,5,1.72,325.8,M,-35.3,M,,*62
$GPGGA,130734.800,4352.0521,N,08117.9159,W,1,5,1.72,325.8,M,-35.3,M,,*6C
$GPGGA,130735.000,4352.0521,N,08117.9158,W,1,5,1.72,325.7,M,-35.3,M,,*6B
$GPGGA,130735.200,4352.0522,N,08117.9158,W,1,5,1.72,325.6,M,-35.3,M,,*6B
$GPGGA,130735.400,4352.0521,N,08117.9157,W,1,5,1.72,325.5,M,-35.3,M,,*62
$GPGGA,130735.600,4352.0521,N,08117.9157,W,1,5,1.72,325.4,M,-35.3,M,,*61
$GPGGA,130735.800,4352.0521,N,08117.9157,W,1,5,1.72,325.3,M,-35.3,M,,*68
$GPGGA,130736.000,4352.0521,N,08117.9156,W,1,5,1.72,325.2,M,-35.3,M,,*63
$GPGGA,130736.200,4352.0521,N,08117.9156,W,1,5,1.72,325.2,M,-35.3,M,,*61
$GPGGA,130736.400,4352.0522,N,08117.9156,W,1,5,1.72,325.1,M,-35.3,M,,*67
$GPGGA,130736.600,4352.0522,N,08117.9155,W,1,5,1.72,325.1,M,-35.3,M,,*66
$GPGGA,130736.800,4352.0522,N,08117.9155,W,1,5,1.72,325.0,M,-35.3,M,,*69
$GPGGA,130737.000,4352.0522,N,08117.9155,W,1,5,1.72,324.9,M,-35.3,M,,*68
$GPGGA,130737.200,4352.0522,N,08117.9154,W,1,5,1.72,324.8,M,-35.3,M,,*6A
$GPGGA,130737.400,4352.0522,N,08117.9154,W,1,5,1.72,324.7,M,-35.3,M,,*63
$GPGGA,130737.600,4352.0522,N,08117.9154,W,1,5,1.72,324.7,M,-35.3,M,,*61
$GPGGA,130737.800,4352.0522,N,08117.9153,W,1,5,1.72,324.6,M,-35.3,M,,*69
$GPGGA,130738.000,4352.0522,N,08117.9153,W,1,5,1.72,324.5,M,-35.3,M,,*6D
$GPGGA,130738.200,4352.0523,N,08117.9153,W,1,5,1.72,324.4,M,-35.3,M,,*6F
$GPGGA,130738.400,4352.0523,N,08117.9153,W,1,5,1.72,324.3,M,-35.3,M,,*6E
$GPGGA,130738.600,4352.0523,N,08117.9153,W,1,5,1.72,324.2,M,-35.3,M,,*6D
$GPGGA,130738.800,4352.0523,N,08117.9152,W,1,5,1.72,324.1,M,-35.3,M,,*61
$GPGGA,130739.000,4352.0523,N,08117.9152,W,1,5,1.72,324.1,M,-35.3,M,,*68
$GPGGA,130739.200,4352.0523,N,08117.9152,W,1,5,1.72,324.0,M,-35.3,M,,*6B
$GPGGA,130739.400,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*6B
$GPGGA,130739.600,4352.0524,N,08117.9154,W,1,5,1.72,324.0,M,-35.3,M,,*6E
$GPGGA,130739.800,4352.0524,N,08117.9154,W,1,5,1.72,324.0,M,-35.3,M,,*60
$GPGGA,130740.000,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*61
$GPGGA,130740.200,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*63
$GPGGA,130740.400,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*65
$GPGGA,130740.600,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*67
$GPGGA,130740.800,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*69
$GPGGA,130741.000,4352.0524,N,08117.9153,W,1,5,1.72,324.0,M,-35.3,M,,*60
$GPGGA,130741.200,4352.0524,N,08117.9152,W,1,5,1.72,324.0,M,-35.3,M,,*63
$GPRMC,130741.200,A,4352.0524,N,08117.9152,W,0.28,117.84,110514A1071.00,35.024N,811.95,W1,,1.2,240,,-5.3M,*6
$GPGGA,130741.800,4352.0525,N,08117.9152,W,1,5,1.72,324.0,M,-35.3,M,,*68
$GPGGA,130742.400,4352.0525,N,08117.9151,W,1,4,1.78,324.0,M,-35.3,M,,*6F
$GPGGA,130742.600,4352.0525,N,08117.9151,W,1,5,1.72,324.0,M,-35.3,M,,*66
$GPGGA,130742.800,4352.0525,N,08117.9151,W,1,5,1.72,324.0,M,-35.3,M,,*68
$GPGGA,130743.000,4352.0525,N,08117.9151,W,1,5,1.72,324.0,M,-35.3,M,,*61
$GPGGA,130743.200,4352.0525,N,08117.9151,W,1,5,1.72,324.0,M,-35.3,M,,*63
$GPGGA,130743.400,4352.0525,N,08117.9150,W,1,5,1.72,324.0,M,-35.3,M,,*64
$GPGGA,130743.600,4352.0525,N,08117.9150,W,1,5,1.72,324.0,M,-35.3,M,,*66
$GPGGA,130743.800,4352.0525,N,08117.9150,W,1,5,1.72,324.0,M,-35.3,M,,*68
$GPGGA,130744.000,4352.0525,N,08117.9150,W,1,5,1.72,324.0,M,-35.3,M,,*67
$GPGGA,130744.200,4352.0525,N,08117.9150,W,1,5,1.72,324.0,M,-35.3,M,,*65
$GPGGA,130744.400,4352.0525,N,08117.9149,W,1,5,1.72,324.0,M,-35.3,M,,*6B
$GPGGA,130744.600,4352.0526,N,08117.9149,W,1,5,1.72,324.0,M,-35.3,M,,*6A
$GPGGA,130744.800,4352.0526,N,08117.9149,W,1,5,1.72,324.0,M,-35.3,M,,*64
$GPGGA,130745.000,4352.0526,N,08117.9149,W,1,5,1.72,324.0,M,-35.3,M,,*6D
$GPGGA,130745.200,4352.0526,N,08117.9149,W,1,5,1.72,324.0,M,-35.3,M,,*6F
$GPGGA,130745.400,4352.0526,N,08117.9149,W,1,5,1.72,324.0,M,-35.3,M,,*69
$GPGGA,130745.600,4352.0526,N,08117.9148,W,1,5,1.72,324.0,M,-35.3,M,,*6A
$GPGGA,130745.800,4352.0526,N,08117.9148,W,1,5,1.72,324.0,M,-35.3,M,,*64
$GPGGA,130746.000,4352.0526,N,08117.9148,W,1,4,1.78,324.0,M,-35.3,M,,*64
$GPGGA,130746.200,4352.0526,N,08117.9148,W,1,4,1.77,324.0,M,-35.3,M,,*69
$GPGGA,130746.400,4352.0526,N,08117.9148,W,1,4,1.78,323.9,M,-35.3,M,,*6E
$GPGGA,130746.600,4352.0527,N,08117.9148,W,1,4,1.77,323.9,M,-35.3,M,,*62
$GPGGA,130746.800,4352.0527,N,08117.9148,W,1,4,8.44,323.9,M,-35.3,M,,*65
$GPGGA,130747.000,4352.0527,N,08117.9148,W,1,5,4.07,323.9,M,-35.3,M,,*66
$GPGGA,130747.200,4352.0527,N,08117.9148,W,1,5,4.07,323.9,M,-35.3,M,,*64
$GPGGA,130747.400,4352.0527,N,08117.9148,W,1,5,4.07,323.9,M,-35.3,M,,*62
$GPGGA,130747.600,4352.0527,N,08117.9148,W,1,5,4.07,323.9,M,-35.3,M,,*60
$GPGGA,130747.800,4352.0527,N,08117.9148,W,1,5,4.07,323.9,M,-35.3,M,,*6E
$GPGGA,130748.000,4352.0527,N,08117.9148,W,1,5,4.07,323.9,M,-35.3,M,,*69
$GPGGA,130748.200,4352.0527,N,08117.9148,W,1,5,1.72,323.9,M,-35.3,M,,*6C
$GPGGA,130748.400,4352.0527,N,08117.9148,W,1,5,1.72,323.9,M,-35.3,M,,*6A
$GPGGA,130748.600,4352.0528,N,08117.9148,W,1,5,1.72,323.9,M,-35.3,M,,*67
$GPGGA,130748.800,4352.0528,N,08117.9148,W,1,5,1.72,323.9,M,-35.3,M,,*69
$GPGGA,130749.000,4352.0528,N,08117.9148,W,1,5,1.72,323.9,M,-35.3,M,,*60
$GPGGA,130749.200,4352.0528,N,08117.9149,W,1,5,1.72,323.9,M,-35.3,M,,*63
$GPGGA,130749.400,4352.0527,N,08117.9149,W,1,5,1.72,323.9,M,-35.3,M,,*6A
$GPGGA,130749.600,4352.0527,N,08117.9149,W,1,5,1.72,323.9,M,-35.3,M,,*68
$GPGGA,130749.800,4352.0527,N,08117.9149,W,1,5,1.72,323.9,M,-35.3,M,,*66
$GPGGA,130750.000,4352.0527,N,08117.9149,W,1,5,1.72,323.9,M,-35.3,M,,*66
$GPGGA,130750.200,4352.0527,N,08117.9150,W,1,6,1.48,323.9,M,-35.3,M,,*66
$GPGGA,130750.400,4352.0527,N,08117.9152,W,1,6,1.48,323.4,M,-35.3,M,,*6F
$GPGGA,130750.600,4352.0527,N,08117.9154,W,1,6,1.48,323.0,M,-35.3,M,,*6F
$GPGGA,130750.800,4352.0526,N,08117.9156,W,1,6,1.48,322.6,M,-35.3,M,,*65
